,0
2016-04-30 00:00:00+00:00,13346.117468136272
2016-05-01 00:00:00+00:00,13246.420043647024
2016-05-02 00:00:00+00:00,12545.885753291032
2016-05-03 00:00:00+00:00,12468.163978364222
2016-05-04 00:00:00+00:00,12505.24612281881
2016-05-05 00:00:00+00:00,12461.585408674791
2016-05-06 00:00:00+00:00,12164.75178938053
2016-05-07 00:00:00+00:00,11679.563874568834
2016-05-08 00:00:00+00:00,11106.709391920711
2016-05-09 00:00:00+00:00,10019.795799277184
2016-05-10 00:00:00+00:00,9446.704499312727
2016-05-11 00:00:00+00:00,8904.315005118047
2016-05-12 00:00:00+00:00,8397.01189362119
2016-05-13 00:00:00+00:00,7930.459414666155
2016-05-14 00:00:00+00:00,7550.939284057311
2016-05-15 00:00:00+00:00,7212.374825203484
2016-05-16 00:00:00+00:00,6459.26080684632
2016-05-17 00:00:00+00:00,6211.734757256631
2016-05-18 00:00:00+00:00,6013.82712510906
2016-05-19 00:00:00+00:00,5822.169868552017
2016-05-20 00:00:00+00:00,5635.651164263488
2016-05-21 00:00:00+00:00,5464.894400626144
2016-05-22 00:00:00+00:00,5319.485587937097
2016-05-23 00:00:00+00:00,4780.104555373848
2016-05-24 00:00:00+00:00,4795.942968589553
2016-05-25 00:00:00+00:00,5679.216664292165
2016-05-26 00:00:00+00:00,8028.265750247529
2016-05-27 00:00:00+00:00,9297.357661221868
2016-05-28 00:00:00+00:00,9308.488335545877
2016-05-29 00:00:00+00:00,9070.623101035346
2016-05-30 00:00:00+00:00,8399.169995631877
2016-05-31 00:00:00+00:00,8174.067160253966
2016-06-01 00:00:00+00:00,7889.748211842869
2016-06-02 00:00:00+00:00,7568.24999358174
2016-06-03 00:00:00+00:00,7250.132790797031
2016-06-04 00:00:00+00:00,6935.717575359004
2016-06-05 00:00:00+00:00,6629.265885977352
2016-06-06 00:00:00+00:00,5896.1491405064735
2016-06-07 00:00:00+00:00,5603.752914907529
2016-06-08 00:00:00+00:00,5342.84567886257
2016-06-09 00:00:00+00:00,5117.628684854481
2016-06-10 00:00:00+00:00,4977.919844324433
2016-06-11 00:00:00+00:00,4913.726206610881
2016-06-12 00:00:00+00:00,4853.994027572012
2016-06-13 00:00:00+00:00,4379.0753179894655
2016-06-14 00:00:00+00:00,4333.85245686882
2016-06-15 00:00:00+00:00,4320.625536427314
2016-06-16 00:00:00+00:00,4286.862242586078
2016-06-17 00:00:00+00:00,4322.459646492936
2016-06-18 00:00:00+00:00,4451.415357457315
2016-06-19 00:00:00+00:00,4650.712907673997
2016-06-20 00:00:00+00:00,4456.094372388252
2016-06-21 00:00:00+00:00,4604.123186921594
2016-06-22 00:00:00+00:00,4638.343450406434
2016-06-23 00:00:00+00:00,4601.897144075148
2016-06-24 00:00:00+00:00,4493.960210454276
2016-06-25 00:00:00+00:00,4301.327650970957
2016-06-26 00:00:00+00:00,4066.3470293720397
2016-06-27 00:00:00+00:00,3496.1140852014673
2016-06-28 00:00:00+00:00,3316.3127646803405
2016-06-29 00:00:00+00:00,3174.903593627834
2016-06-30 00:00:00+00:00,3074.712010511019
2016-07-01 00:00:00+00:00,2995.5187398092417
2016-07-02 00:00:00+00:00,2897.0257562478264
2016-07-03 00:00:00+00:00,2871.2030374618025
2016-07-04 00:00:00+00:00,2505.3807547460187
2016-07-05 00:00:00+00:00,2622.223879341213
2016-07-06 00:00:00+00:00,3047.913685658616
2016-07-07 00:00:00+00:00,3643.8547816466976
2016-07-08 00:00:00+00:00,4152.356395559706
2016-07-09 00:00:00+00:00,4425.731502570843
2016-07-10 00:00:00+00:00,4511.601491677707
2016-07-11 00:00:00+00:00,4342.210261358381
2016-07-12 00:00:00+00:00,4540.145266475602
2016-07-13 00:00:00+00:00,4859.72953941805
2016-07-14 00:00:00+00:00,5288.730736803113
2016-07-15 00:00:00+00:00,5814.166696429932
2016-07-16 00:00:00+00:00,6485.647569764342
2016-07-17 00:00:00+00:00,7084.4936017455075
2016-07-18 00:00:00+00:00,7064.731471510527
2016-07-19 00:00:00+00:00,6857.037822215336
2016-07-20 00:00:00+00:00,6494.785699639566
2016-07-21 00:00:00+00:00,6153.785823530269
2016-07-22 00:00:00+00:00,5976.063418194868
2016-07-23 00:00:00+00:00,6153.020691376469
2016-07-24 00:00:00+00:00,6709.587081300911
2016-07-25 00:00:00+00:00,7213.1057217783555
2016-07-26 00:00:00+00:00,7526.333773454653
2016-07-27 00:00:00+00:00,7384.5407091968555
2016-07-28 00:00:00+00:00,7031.561571652403
2016-07-29 00:00:00+00:00,6610.200672973556
