,0
2016-05-07 00:00:00+00:00,45014.73062430931
2016-05-08 00:00:00+00:00,45668.67506396412
2016-05-09 00:00:00+00:00,45708.971456305924
2016-05-10 00:00:00+00:00,46575.711335608285
2016-05-11 00:00:00+00:00,46840.33523510003
2016-05-12 00:00:00+00:00,46553.04879861522
2016-05-13 00:00:00+00:00,46715.96489163397
2016-05-14 00:00:00+00:00,46896.34242874236
2016-05-15 00:00:00+00:00,47231.275140304424
2016-05-16 00:00:00+00:00,47236.35391780208
2016-05-17 00:00:00+00:00,47309.59086038552
2016-05-18 00:00:00+00:00,48068.31075576565
2016-05-19 00:00:00+00:00,49038.77173649058
2016-05-20 00:00:00+00:00,49374.78199432181
2016-05-21 00:00:00+00:00,49444.813228735715
2016-05-22 00:00:00+00:00,48845.30814127658
2016-05-23 00:00:00+00:00,47006.7354599928
2016-05-24 00:00:00+00:00,46587.415129556495
2016-05-25 00:00:00+00:00,46787.675721503
2016-05-26 00:00:00+00:00,49519.28463501134
2016-05-27 00:00:00+00:00,51576.616427546185
2016-05-28 00:00:00+00:00,50309.73075854365
2016-05-29 00:00:00+00:00,48826.56905721449
2016-05-30 00:00:00+00:00,47230.95307662489
2016-05-31 00:00:00+00:00,46688.37191089686
2016-06-01 00:00:00+00:00,46969.26294709827
2016-06-02 00:00:00+00:00,47040.77054912934
2016-06-03 00:00:00+00:00,47940.24734661881
2016-06-04 00:00:00+00:00,49716.109476740676
2016-06-05 00:00:00+00:00,49576.233517148605
2016-06-06 00:00:00+00:00,46521.75080527362
2016-06-07 00:00:00+00:00,46646.59202429432
2016-06-08 00:00:00+00:00,46766.98088407216
2016-06-09 00:00:00+00:00,47194.16922608434
2016-06-10 00:00:00+00:00,46982.73509363437
2016-06-11 00:00:00+00:00,46711.817982394474
2016-06-12 00:00:00+00:00,46843.803117608455
2016-06-13 00:00:00+00:00,47353.74425989224
2016-06-14 00:00:00+00:00,48872.331556850135
2016-06-15 00:00:00+00:00,49348.84318137861
2016-06-16 00:00:00+00:00,48739.46978049927
2016-06-17 00:00:00+00:00,48201.39747770453
2016-06-18 00:00:00+00:00,48309.40526611617
2016-06-19 00:00:00+00:00,49080.477090020075
2016-06-20 00:00:00+00:00,49878.41499146849
2016-06-21 00:00:00+00:00,51558.02448243968
2016-06-22 00:00:00+00:00,51372.5510959462
2016-06-23 00:00:00+00:00,50448.09780754902
2016-06-24 00:00:00+00:00,49947.864411479764
2016-06-25 00:00:00+00:00,49536.39013624842
2016-06-26 00:00:00+00:00,49152.38262393777
2016-06-27 00:00:00+00:00,48584.35714529461
2016-06-28 00:00:00+00:00,47412.073514455995
2016-06-29 00:00:00+00:00,46654.30856508939
2016-06-30 00:00:00+00:00,46272.04683239595
2016-07-01 00:00:00+00:00,46621.941019280486
2016-07-02 00:00:00+00:00,45802.480147854156
2016-07-03 00:00:00+00:00,44905.616917082334
2016-07-04 00:00:00+00:00,43766.97037147684
2016-07-05 00:00:00+00:00,43003.55965691365
2016-07-06 00:00:00+00:00,41966.73403044181
2016-07-07 00:00:00+00:00,40635.42844197357
2016-07-08 00:00:00+00:00,39544.17593075859
2016-07-09 00:00:00+00:00,38732.780537258666
2016-07-10 00:00:00+00:00,37963.67442344245
2016-07-11 00:00:00+00:00,36351.6946919276
2016-07-12 00:00:00+00:00,34828.20981211981
2016-07-13 00:00:00+00:00,33394.54412987798
2016-07-14 00:00:00+00:00,32117.719073702065
2016-07-15 00:00:00+00:00,31574.064192249498
2016-07-16 00:00:00+00:00,33020.82536839148
2016-07-17 00:00:00+00:00,33493.55385626073
2016-07-18 00:00:00+00:00,33996.94362518429
2016-07-19 00:00:00+00:00,35623.95592118329
2016-07-20 00:00:00+00:00,35645.67740040459
2016-07-21 00:00:00+00:00,35297.799991480584
2016-07-22 00:00:00+00:00,35259.59710922027
2016-07-23 00:00:00+00:00,34615.74817279767
2016-07-24 00:00:00+00:00,33676.642063905696
